user_id,number_transactions_drinks,number_of_days_drinks,number_of_geo_hash_drinks
-5107940636883703233,2,2,1
-738822255255370263,1,1,1
-27356281907823704736,2,2,1
4098682466685370431,1,1,1
6039712337070370296,2,2,1
-20253842448543702747,2,2,1
-19258280922603702861,2,2,1
-6812913001353703746,2,2,1
-18677591280153703767,2,2,1
16956128904405370437,1,1,1
-12242433900213704205,2,2,1
10242088969221370386,2,2,1
-2719226546184370284,2,2,1
10634073048093370206,1,1,1
11623511846637370317,1,1,1
-13211640557013702159,1,1,1
26156948236407370272,1,1,1
-254819855536237020,1,1,1
2794499712934537041,3,3,1
17605819264065370236,1,1,1
-16955864437473704658,1,1,1
16960264067052370458,1,1,1
-5864384459043704097,2,2,1
3366891296967370242,1,1,1
714478801795837032,1,1,1
25055967265005370413,2,2,1
7924750239243370281,1,1,1
16367840024943370497,1,1,1
-23112018051933702066,2,2,1
26225065523307370278,2,2,1
13548999228762370224,1,1,1
864881208489337044,1,1,1
18282041931354370230,2,2,1
-12454035379443704790,1,1,1
25961840824572370407,2,2,1
-1740394665684370362,2,2,1
1991479940873437035,2,2,1
16317334761591370497,2,2,1
8469496511724370362,1,1,1
-4000582556163703035,1,1,1
9938337196653370371,2,2,1
-11410825481493704217,2,2,1
-17272393411203704403,1,1,1
-17563775701683704973,1,1,1
20596251956874370356,2,2,1
-19421805749553703620,2,2,1
-4646519561583703398,1,1,1
-1484366640999370485,1,1,1
-49560931480537032,1,1,1
25680138782697370338,1,1,1
20016280546401370458,1,1,1
-1017229037958370455,1,1,1
-1900710320121370443,1,1,1
-27414769128813702519,1,1,1
1681877199221737032,1,1,1
-25837361436153702882,1,1,1
-13350380142513702852,1,1,1
-9768118949163702207,1,1,1
-23349200588883703920,1,1,1
21747200863092370251,1,1,1
-6279430956273702300,2,2,1
2059271429106037041,1,1,1
-24774563173503704169,1,1,1
1202309878229737020,1,1,1
-22829234714823702255,2,2,1
10185486831585370308,2,2,1
4274317991094370323,1,1,1
-5476115657523702579,1,1,1
-695503607763370395,1,1,1
18894394051983370230,1,1,1
-26862699648273702102,1,1,1
-7093661657343703008,1,1,1
-11054793154083704808,1,1,1
-23023163974623702099,1,1,1
-15648267559203702588,1,1,1
-22760342628153703425,1,1,1
19749106832541370314,1,1,1
17971213735641370272,1,1,1
-2958346782699370296,1,1,1
20631044133420370251,1,1,1
-20410589189133702357,1,1,1
-26841485926563702441,1,1,1
-6510105731283703881,1,1,1
-16963905022743702981,1,1,1
14708987059950370308,1,1,1
-21772441411173702654,1,1,1
-5909140907313704223,1,1,1
13720947328635370329,1,1,1
-1087088091867370350,1,1,1
-15402478654683704481,1,1,1
-18176619406233704799,1,1,1
-19789918422753703794,2,2,1
-19614410314953703452,1,1,1
10323561490719370380,1,1,1
3526512231780370203,1,1,1
19068900487113370245,2,2,1
-16124429439543704160,2,2,1
-815533444680370458,1,1,1
-22514820246513704010,1,1,1
-25310320551873703518,3,3,1
2538617965960537038,3,3,1
-18133499854173704064,2,2,1
-24250486026213704799,2,2,1
-13006818733533703431,1,1,1
26383831224186370392,1,1,1
-13563804602523702999,2,2,1
-10992078358923702738,2,2,1
20520312705066370335,1,1,1
-24317663880603702585,2,2,1
-17610517373673703317,2,2,1
-10792646508093703509,2,2,1
8506367763726370401,2,2,1
-11377455464463702291,1,1,1
5439290355012370227,2,2,1
-27570583309473702687,2,2,1
26116872210624370437,1,1,1
377042005536937044,1,1,1
4484548730835370452,2,2,1
-21431629584393703956,1,1,1
8287464434250370245,2,2,1
-19174427276433704019,1,1,1
-16530199920303704127,2,2,1
-11490885686673704895,2,2,1
18841793873286370263,2,2,1
-11531345882673702147,2,2,1
-14460980544273703152,2,2,1
-17171452876383704214,1,1,1
24478381864662370389,2,2,1
19836137802603370485,2,2,1
10810135838856370434,2,2,1
10782820504830370242,1,1,1
2331111104004037041,2,2,1
-11888704862283704832,1,1,1
-1559712003810370275,1,1,1
25086809721702370329,1,1,1
23533976774181370230,1,1,1
6324738560670370212,2,2,1
4062159461823370452,2,2,1
27231672289857370314,2,2,1
-11360742432843704883,2,2,1
16604390401755370464,2,2,1
-8271406355073704616,2,2,1
4598034406044370200,1,1,1
-3060344251713703845,2,2,1
21642633031683370257,2,2,1
-1056849454650370422,1,1,1
19763412424959370392,1,1,1
1919117963294137023,1,1,1
-12388533250833702981,1,1,1
20302237682229370275,1,1,1
-1281578417244370323,2,2,1
16618731425661370488,1,1,1
27555413456610370308,1,1,1
-17191809619503704487,1,1,1
-1119192596721370227,1,1,1
22583665121292370431,1,1,1
-9535559905203704628,2,2,1
7510972791945370422,1,1,1
-4183085109783702198,1,1,1
12379078699572370359,1,1,1
20395844763666370338,1,1,1
-1567207513620370200,1,1,1
453939103155937023,1,1,1
12092580869853370245,2,2,1
-1545045696252370347,1,1,1
-17056224063303702624,1,1,1
-12836217960933702792,1,1,1
5141500599348370428,1,1,1
7279189667172370470,1,1,1
-26655597207993702759,2,2,1
15110337252978370296,2,2,1
-2418818545545370311,1,1,1
1433598677124337023,1,1,1
25308755008518370314,2,2,1
20889276626880370239,1,1,1
-1209919070136370353,1,1,1
-18614862600963703533,2,2,1
19388201969160370233,2,2,1
-6625391404503704256,2,2,1
-3762569657643703404,1,1,1
6556257146799370314,1,1,1
-27311542526643704229,1,1,1
-24973320553833703794,1,1,1
17004546130722370404,1,1,1
22923698073717370266,2,2,1
7977616203783370221,2,2,1
20029124117799370434,1,1,1
23050911984993370287,1,1,1
5795080563246370491,1,1,1
2199355150720237044,2,2,1
22827229226361370347,1,1,1
-19219185104583702075,2,2,1
-6784533428163702780,1,1,1
-25115823742773703935,1,1,1
14835638148099370470,1,1,1
-18364168872063702984,2,2,1
-11872414558503703053,2,2,1
15421802292849370251,1,1,1
4929712244319370299,2,2,1
-17649017617083702675,2,2,1
-21860848457013704490,2,2,1
-9962532591663703932,1,1,1
-7580521990593704043,2,2,1
-25011840150933703476,1,1,1
-6184964057013702291,1,1,1
12532872140424370407,1,1,1
-27541419692493703071,2,2,1
-26437907027403702078,2,2,1
-15563592937203703629,2,2,1
-11319887421963704604,1,1,1
13004414574393370479,2,2,1
9125142054984370320,1,1,1
11874818451681370365,2,2,1
-2064716443278370473,1,1,1
17163146769264370422,2,2,1
24126147391191370287,1,1,1
14783630271432370392,1,1,1
15923573765538370236,2,2,1
8997808106943370368,1,1,1
9086129443245370212,2,2,1
-23026735738863703896,1,1,1
6008392128810370452,1,1,1
9830461953447370350,1,1,1
-12379698166863703416,1,1,1
-8914287325863702894,1,1,1
17136545380833370437,1,1,1
-20020706950323703428,2,2,1
-10474612332093702780,2,2,1
-7711606067703702930,3,3,1
9036776843253370221,1,1,1
-25582076233203703665,2,2,1
-6682957642323702804,1,1,1
-7008093135723703083,2,2,1
-16930430418783702897,1,1,1
-9478510585983702210,1,1,1
19759047368634370479,2,2,1
-26720572017123703302,1,1,1
-877245103509370239,1,1,1
7345661944185370341,2,2,1
2704520863101937032,2,2,1
-18050393351223703344,2,2,1
1746270865890637044,1,1,1
-17341289544063704001,2,2,1
-22157586369693704661,2,2,1
20591390652351370230,1,1,1
-22060739430543704058,1,1,1
14891969651748370497,1,1,1
7605999756822370251,1,1,1
-7226120249793702531,1,1,1
-26514520342623704571,1,1,1
22784473426866370323,2,2,1
-24901471249533702153,1,1,1
-12191811103143704826,2,2,1
6721193724006370380,3,3,1
10181886842376370215,2,2,1
-9174064218453703890,2,2,1
-2543819473683370344,2,2,1
18817102149063370341,2,2,1
16257248521596370359,2,2,1
19549708693371370350,1,1,1
-22149372800853703347,1,1,1
17804661911145370311,1,1,1
20230213172316370437,1,1,1
8401478702268370251,1,1,1
-21223513783443704718,1,1,1
22527386237436370449,1,1,1
25785588223071370203,1,1,1
-22255874515953702585,1,1,1
-7915816833903704325,1,1,1
-19570026011193702369,1,1,1
-14867707657233704277,1,1,1
-15675825880773704100,1,1,1
13414543162593370485,2,2,1
-8480424380073703746,1,1,1
-24760826468943703110,1,1,1
26728284969603370254,1,1,1
-895749089118370431,1,1,1
8508509955699370347,1,1,1
2149133865809737032,1,1,1
-6199924820313704331,1,1,1
8427424979067370371,1,1,1
19735075268238370209,1,1,1
-1181883550506370326,1,1,1
-6962471365383704802,1,1,1
23525762662035370305,1,1,1
-26588743171563702975,1,1,1
-23220937094703704394,1,1,1
11756004912543370383,1,1,1
8603707450383370278,1,1,1
13329738873504370497,1,1,1
-20254087803663704655,2,1,1
10335514871475370242,1,1,1
-7806371469663703149,1,1,1
-9912868420473704703,1,1,1
-27449058612093704748,1,1,1
587022304381237020,1,1,1
-19474030004403702045,1,1,1
9713359209213370320,1,1,1
-20748849846153704595,1,1,1
-25920601409643704880,1,1,1
-18996513948063702864,2,2,1
22090841978391370383,1,1,1
10989684371445370302,1,1,1
-27002913583893703569,1,1,1
22265973702258370485,1,1,1
-7216081006923704022,1,1,1
5035884725571370362,1,1,1
-20941290165243702144,2,2,1
-5866861705413702309,1,1,1
4043402895600370317,1,1,1
-5221923361203702912,1,1,1
16397539511610370266,2,2,1
-20218431604923702615,1,1,1
24455685429639370224,2,2,1
-23941198502373704907,1,1,1
-6829171435593702096,1,1,1
21092913002007370260,1,1,1
-26136079314963703422,1,1,1
11402721317157370248,1,1,1
14495320095651370272,1,1,1
11476644360438370266,2,2,1
11957358517428370353,2,2,1
-6732366989583704289,1,1,1
-27324142806963702771,1,1,1
26849937444924370347,2,2,1
20738360163978370461,2,2,1
23865041241366370248,1,1,1
6570340640436370392,2,2,1
-23276345809443702990,3,3,1
8847540285300370314,2,2,1
-4187314219743703932,3,3,1
25546147543917370365,1,1,1
26492344251516370209,1,1,1
7137094450368370335,2,2,1
-20127257668053703203,3,3,1
-5698675107303704970,2,2,1
-25340398115643702357,2,2,1
6153410388294370464,2,2,1
1963186827906337047,2,2,1
8474586584265370419,1,1,1
-19810184130693704754,2,2,1
22030886813184370350,2,2,1
16168424087967370227,1,1,1
-10518546750423704976,2,2,1
26620664550699370209,2,2,1
-19435980329073704298,2,2,1
16374003628749370272,1,1,1
-553964934924370359,1,1,1
-20659313953383703209,2,2,1
-27262720934733704916,1,1,1
1470110075421937032,2,2,1
-19541121275823702900,2,2,1
10449144056487370452,2,2,1
-9398050733943702558,3,3,1
1393056566501437020,1,1,1
-12914933424633702867,2,2,1
-22235723952363702714,2,2,1
-593702125389370347,1,1,1
-23701296019113704313,2,2,1
-13458445951503702660,2,2,1
11727322416471370230,1,1,1
-21736529152473702495,1,1,1
-5939100477303703005,1,1,1
-18764527104303703851,1,1,1
6314714133633370473,2,2,1
-14615074901853704625,1,1,1
20438575452687370269,1,1,1
-5901564807483703728,1,1,1
24869649998382370302,1,1,1
-14452021730403703632,1,1,1
-13109080238313702393,1,1,1
-21873780733173703758,1,1,1
-2787600144318370200,1,1,1
14295987137925370338,1,1,1
-14986571515323702597,1,1,1
15039349699356370425,1,1,1
-17907847870413703845,1,1,1
10233313998333370419,1,1,1
9672074723208370374,1,1,1
5843846284608370425,1,1,1
-1682317073496370278,1,1,1
-7559799303423702189,2,2,1
2103783743845837035,1,1,1
3409958600277370332,1,1,1
26104041739461370224,1,1,1
22467558809670370422,1,1,1
-24845804413383702549,1,1,1
21677185483920370203,1,1,1
13386780006216370410,1,1,1
-3918530770503702153,1,1,1
2214377962555837038,1,1,1
-3918722549643703047,1,1,1
-20973991949703704937,1,1,1
-4956202262853703287,1,1,1
-255877550376337041,1,1,1
-25712657028543702270,1,1,1
25047599630457370359,1,1,1
1037687269671637038,1,1,1
13723776208536370323,1,1,1
-20683489417113702135,2,2,1
12229952813616370461,1,1,1
-5409709626363703770,1,1,1
-12068468021973704898,2,2,1
-15583143028923702690,1,1,1
26595255320517370347,1,1,1
26658627178071370488,1,1,1
20436047676102370431,1,1,1
-13200441697803702840,1,1,1
27593400498414370467,2,2,1
-4104544158843702543,1,1,1
9849341790948370491,1,1,1
3254805274887370374,2,2,1
9191989861254370440,1,1,1
-20182017499413703689,1,1,1
-15893043937083702801,2,2,1
-2457569268405370425,1,1,1
21571281136230370275,2,2,1
13211635562364370206,2,2,1
-10800079708053702927,2,2,1
-11082776489253704874,2,2,1
-25637741682903704748,1,1,1
-13081293593103703575,1,1,1
-16310349644193703290,2,2,1
6143577722061370350,2,2,1
21530328722946370281,1,1,1
-138802588879537038,1,1,1
5914798106625370200,2,2,1
4087427797815370413,1,1,1
-2199342653907370467,3,3,1
-22474732555683702324,1,1,1
16493901970212370467,2,2,1
-9529435800213702081,1,1,1
-8712521079873704781,2,2,1
23539583029398370221,3,3,1
23285837256699370458,2,2,1
8777043275652370272,2,2,1
3916942837011370281,1,1,1
9591400859118370434,1,1,1
5284916317356370335,1,1,1
12120880839843370404,1,1,1
-8082850433193702999,1,1,1
11145706988994370380,2,2,1
13177715618226370233,2,2,1
-23464331017683702372,2,2,1
19810940259807370389,2,2,1
-19324735655853704460,1,1,1
18969419147334370440,1,1,1
14189952525210370314,2,2,1
-18070090295703702210,3,3,1
-2688934713861370236,1,1,1
27440448978063370230,2,2,1
14368630615068370344,2,2,1
-19618481553303703917,3,3,1
6591407909667370215,2,2,1
-4064618626233703395,2,2,1
11482122194925370461,1,1,1
26832221975127370497,1,1,1
-13175930547903703548,1,1,1
-23546455835403703209,1,1,1
11317407306384370218,2,2,1
-13613203510053703608,1,1,1
-25786245382893702978,1,1,1
12905521014363370428,2,2,1
-26840208562863703557,2,2,1
27580535548716370335,2,2,1
23573073520734370470,2,2,1
3021220662849370323,1,1,1
-24606867407043703242,2,2,1
-11932616726883702321,2,2,1
7231189233624370455,1,1,1
-13898763943773702153,3,3,1
3077586456789370410,1,1,1
19384858494963370488,2,2,1
6534799459851370224,1,1,1
-10325985000663704727,2,2,1
-16282576696863703437,1,1,1
25947363758409370413,2,2,1
-8262527361573702903,2,2,1
-8741803656723702888,1,1,1
-16495509951963703038,1,1,1
16522690513689370239,1,1,1
20637348385365370365,2,2,1
11995716986586370356,2,2,1
-25696769943543703506,2,2,1
-13446170175663702804,2,2,1
20727487896957370380,1,1,1
22897390579317370233,2,2,1
7960953546165370431,2,2,1
5121165563895370320,2,2,1
25086408744201370497,1,1,1
-18208945399773704649,1,1,1
4623682038306370269,2,2,1
12987262862076370341,2,2,1
9304509893793370206,1,1,1
19362061225416370311,1,1,1
14152878306174370371,1,1,1
17660128976397370359,2,2,1
-6798526770273702882,1,1,1
24560502076515370356,2,2,1
10068300179601370320,1,1,1
12864835116573370317,3,3,1
1712945507133037029,2,2,1
3441886878240370266,1,1,1
7112700392364370380,1,1,1
19845296030859370206,1,1,1
-9272909031393702309,2,2,1
1016244995695237041,1,1,1
18467466502644370359,2,2,1
-22324288689543703122,2,2,1
23659794526536370452,2,2,1
6845018547117370293,2,2,1
-5279592851673703602,1,1,1
12546998238414370251,1,1,1
9039442638735370476,1,1,1
-5380373193003703587,2,2,1
21720557683788370206,1,1,1
16629791227026370431,2,2,1
-18008668404243702024,2,2,1
3411826618149370353,1,1,1
-26798054481903702138,1,1,1
6291377606859370287,1,1,1
10075983120918370323,1,1,1
18841253378730370260,2,2,1
-10957379618013704361,2,2,1
4817883700278370254,1,1,1
-9232378681533703059,2,2,1
10103278694511370494,2,2,1
17973206298360370317,2,2,1
15439476821550370452,2,2,1
-15258735881343702900,1,1,1
9699864164526370251,2,2,1
-10809677732043704742,2,2,1
26185593750441370404,2,2,1
-21539145030963703320,1,1,1
-10214869871433702534,1,1,1
26264174313312370440,1,1,1
25883758465266370359,1,1,1
-7588864226223704700,1,1,1
5053668991467370497,2,2,1
18769788376836370209,2,2,1
-19417597897413702687,2,2,1
14827144848531370494,2,2,1
-2640764525415370350,1,1,1
-25276722365223704658,1,1,1
27606026888313370416,2,2,1
18489088095531370356,1,1,1
27504827407260370422,2,2,1
-11694969557283704349,1,1,1
20322443611101370275,2,2,1
-27610464030363704475,1,1,1
-20022236417733704595,1,1,1
14616143563416370374,1,1,1
-17224552836633703695,1,1,1
-26883047731443702534,1,1,1
-25133933552373702129,1,1,1
22828939373244370242,1,1,1
5142457749024370206,2,2,1
3108006127938370320,2,2,1
20591582327739370221,1,1,1
-24899835763743702837,1,1,1
-13885070365713704367,2,2,1
-5345938502973702417,1,1,1
14996037699585370257,1,1,1
1684648435047637029,2,2,1
-32983069818337026,1,1,1
-16121685907323703869,1,1,1
6508948272876370236,2,2,1
19143067062816370266,2,2,1
25419805475376370380,2,2,1
-21146570064483702783,2,2,1
-19655462930253704457,1,1,1
-19243014990663703506,2,2,1
22546840914792370254,2,2,1
18529916149962370422,1,1,1
-189665590571437020,1,1,1
-3777836107503703854,1,1,1
3144733399866370227,1,1,1
22479998259333370242,1,1,1
-14676226137033703035,1,1,1
19053302418096370473,1,1,1
7980004673796370416,2,2,1
-23625670259283704937,3,3,1
7770482540469370371,3,3,1
-17023947070863703107,2,2,1
-23736370601823702687,1,1,1
13870622517597370356,1,1,1
21987458249793370266,1,1,1
6706276130643370278,1,1,1
-26651794304163703515,1,1,1
-2740631567106370281,2,2,1
27190825882227370239,1,1,1
12281244411444370350,1,1,1
23259615248892370224,1,1,1
14276890551588370362,2,2,1
-26335461764463703725,2,2,1
-2321261991456370497,1,1,1
-25759110284043702384,2,2,1
-19114053254343702696,1,1,1
7630325994477370488,1,1,1
-14291149386963704037,1,1,1
15167010836766370425,2,2,1
-7431537250113703452,2,2,1
-18597829576353702747,1,1,1
-22305862568673702021,2,2,1
27184202045202370488,1,1,1
-2937378366348370494,2,2,1
-11927740561383702648,1,1,1
22172082279723370227,1,1,1
26375169254187370209,2,2,1
8022864699480370443,2,2,1
19609774779657370335,2,2,1
15482359072071370272,1,1,1
14630069690946370314,2,2,1
21214465479447370338,2,2,1
23550447053208370365,2,2,1
-13108773104103704595,2,2,1
-22966248650133704430,1,1,1
4979426788668370416,1,1,1
-889892483391370215,2,2,1
14202776715555370347,2,2,1
-14031402449313704160,2,2,1
10762028676000370311,2,2,1
1121565617421637047,3,3,1
-4478902986963702162,1,1,1
-13998795026043704760,1,1,1
20072676795699370440,1,1,1
17493208679439370209,1,1,1
-20238826070343702672,1,1,1
24048989457024370437,2,2,1
-22455382874253704892,1,1,1
-15875797766463703290,2,2,1
9642579133539370287,2,2,1
27097520666178370212,1,1,1
-26527186533693702615,2,2,1
11637495956970370278,1,1,1
-5408539192083702711,1,1,1
-22198133706933703272,1,1,1
-11000439831063703704,1,1,1
10412354845848370467,1,1,1
-12582953240343702933,1,1,1
13301250493467370200,3,3,1
15714375167592370356,2,2,1
-21312137083713703626,2,2,1
-23161119464763702969,1,1,1
-14341435737213702108,1,1,1
-26672338625733704115,2,2,1
-5648841485403702297,1,1,1
-5503608811833704556,2,2,1
24971093455932370248,2,2,1
20002975844274370392,1,1,1
-4985754695223702336,2,2,1
-20222833535883702222,2,2,1
-7938772793223703395,1,1,1
27319317796830370491,1,1,1
-17569363228683704946,1,1,1
25818104082207370476,2,2,1
-19903406396103702876,2,2,1
6731765905761370317,1,1,1
-2651754362748370461,1,1,1
4531456933026370443,3,3,1
27303480121221370260,1,1,1
15944036965992370203,1,1,1
-6573686397513704832,1,1,1
-20818053374553703686,2,2,1
-14940643432233703632,1,1,1
-22566776981793704538,1,1,1
26496398717484370428,1,1,1
-8664086278653703485,1,1,1
18936820079724370482,2,2,1
13404154331688370422,2,2,1
2516943886489837026,1,1,1
-22064165474553704868,2,2,1
13169527701900370272,1,1,1
6903560138922370266,1,1,1
-19713917707953703965,1,1,1
-23950384746333703710,1,1,1
3565968293337370209,1,1,1
23242101442020370275,1,1,1
947491149132637047,1,1,1
-12041482433523703203,2,2,1
10468926652506370437,1,1,1
25445423481618370452,2,2,1
-26385551752413704154,2,2,1
-16637126535033704445,2,2,1
25386069365679370206,1,1,1
5064086488986370464,2,2,1
20280303137169370344,1,1,1
-23214608114343703215,1,1,1
11991820118040370452,2,2,1
14445870727977370230,2,2,1
-13767250119573702273,1,1,1
-21025791663663703815,2,2,1
-5082552494793704493,2,2,1
21868593372090370425,2,2,1
5741173159353370425,1,1,1
19936977129417370398,1,1,1
-21515494912203703305,1,1,1
